category,name,estimate,true,squared_error
scalar,beta,0.0,-0.3,0.09
scalar,xi,0.0,0.0,0.0
scalar,eta,0.0,0.3,0.09
metric,final_loss,0.6641612007948126,,
metric,field_rmse,0.7050006934321861,,
metric,interaction_fro_error,0.0,,
metric,penalized_objective,0.6765853505138653,,
metric,mple_loss_without_penalty,0.6641612007948126,,
metric,lambda_uv_ridge,0.5,,
metric,u_frobenius_norm,1.0,,
metric,v_frobenius_norm,19.320712575787198,,
metric,effective_rank,50.0,,
latent_diagnostic,estimated_field_max_abs_entry,0.45056157347966824,,
latent_diagnostic,estimated_field_rank,50.0,1.0,
latent_diagnostic,true_field_max_abs_entry,4.4476018330732865,,
latent_diagnostic,true_field_rank,3.0,,
