experiment_name,experiment_slug,descriptor,experiment_path,intervention_source,graph_source,field_mode,variant_name,variant_slug,fit_path,N,T,s,latent_rank,optimizer_mode,lambda_nuclear,lambda_frobenius,lambda_uv_ridge,fixed_scalar_params,status
partial_confounding_6,partial_confounding_6,partial_confounding_6,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_6,fixed_artifact,fixed_artifact,confounded_low_rank,alternating_rank_5_uv_5_e3_beta_mask,alternating_rank_5_uv_5_e3_beta_mask,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_6/fits/alternating_rank_5_uv_5_e3_beta_mask,3014,115,50,5,alternating_latent_rank,0.0,0.0,0.005,{},completed
partial_confounding_6,partial_confounding_6,partial_confounding_6,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_6,fixed_artifact,fixed_artifact,confounded_low_rank,alternating_rank_5_uv_1_e2_beta_mask,alternating_rank_5_uv_1_e2_beta_mask,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_6/fits/alternating_rank_5_uv_1_e2_beta_mask,3014,115,50,5,alternating_latent_rank,0.0,0.0,0.01,{},completed
partial_confounding_6,partial_confounding_6,partial_confounding_6,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_6,fixed_artifact,fixed_artifact,confounded_low_rank,alternating_rank_5_uv_5_e2_beta_mask_xi_zero,alternating_rank_5_uv_5_e2_beta_mask_xi_zero,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_6/fits/alternating_rank_5_uv_5_e2_beta_mask_xi_zero,3014,115,50,5,alternating_latent_rank,0.0,0.0,0.05,{'xi': 0.0},completed
partial_confounding_6,partial_confounding_6,partial_confounding_6,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_6,fixed_artifact,fixed_artifact,confounded_low_rank,base,base,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_6/fits/base,3014,115,50,0,no_external_field,0.0,0.0,0.0,{},completed
partial_confounding_7,partial_confounding_7,partial_confounding_7,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_7,fixed_artifact,fixed_artifact,confounded_low_rank,alternating_rank_5_uv_1_e3_beta_mask,alternating_rank_5_uv_1_e3_beta_mask,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_7/fits/alternating_rank_5_uv_1_e3_beta_mask,3014,115,50,5,alternating_latent_rank,0.0,0.0,0.001,{},completed
partial_confounding_7,partial_confounding_7,partial_confounding_7,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_7,fixed_artifact,fixed_artifact,confounded_low_rank,alternating_rank_5_uv_5_e3_beta_mask,alternating_rank_5_uv_5_e3_beta_mask,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_7/fits/alternating_rank_5_uv_5_e3_beta_mask,3014,115,50,5,alternating_latent_rank,0.0,0.0,0.005,{},completed
partial_confounding_7,partial_confounding_7,partial_confounding_7,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_7,fixed_artifact,fixed_artifact,confounded_low_rank,alternating_rank_5_uv_1_e2_beta_mask,alternating_rank_5_uv_1_e2_beta_mask,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_7/fits/alternating_rank_5_uv_1_e2_beta_mask,3014,115,50,5,alternating_latent_rank,0.0,0.0,0.01,{},completed
partial_confounding_7,partial_confounding_7,partial_confounding_7,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_7,fixed_artifact,fixed_artifact,confounded_low_rank,alternating_rank_5_uv_5_e2_beta_mask_xi_zero,alternating_rank_5_uv_5_e2_beta_mask_xi_zero,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_7/fits/alternating_rank_5_uv_5_e2_beta_mask_xi_zero,3014,115,50,5,alternating_latent_rank,0.0,0.0,0.05,{'xi': 0.0},completed
partial_confounding_7,partial_confounding_7,partial_confounding_7,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_7,fixed_artifact,fixed_artifact,confounded_low_rank,base,base,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_7/fits/base,3014,115,50,0,no_external_field,0.0,0.0,0.0,{},completed
partial_confounding_8,partial_confounding_8,partial_confounding_8,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_8,fixed_artifact,fixed_artifact,confounded_low_rank,alternating_rank_5_uv_1_e3_beta_mask,alternating_rank_5_uv_1_e3_beta_mask,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_8/fits/alternating_rank_5_uv_1_e3_beta_mask,3014,115,50,5,alternating_latent_rank,0.0,0.0,0.001,{},completed
partial_confounding_8,partial_confounding_8,partial_confounding_8,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_8,fixed_artifact,fixed_artifact,confounded_low_rank,alternating_rank_5_uv_5_e3_beta_mask,alternating_rank_5_uv_5_e3_beta_mask,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_8/fits/alternating_rank_5_uv_5_e3_beta_mask,3014,115,50,5,alternating_latent_rank,0.0,0.0,0.005,{},completed
partial_confounding_8,partial_confounding_8,partial_confounding_8,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_8,fixed_artifact,fixed_artifact,confounded_low_rank,alternating_rank_5_uv_1_e2_beta_mask,alternating_rank_5_uv_1_e2_beta_mask,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_8/fits/alternating_rank_5_uv_1_e2_beta_mask,3014,115,50,5,alternating_latent_rank,0.0,0.0,0.01,{},completed
partial_confounding_8,partial_confounding_8,partial_confounding_8,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_8,fixed_artifact,fixed_artifact,confounded_low_rank,alternating_rank_5_uv_5_e2_beta_mask_xi_zero,alternating_rank_5_uv_5_e2_beta_mask_xi_zero,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_8/fits/alternating_rank_5_uv_5_e2_beta_mask_xi_zero,3014,115,50,5,alternating_latent_rank,0.0,0.0,0.05,{'xi': 0.0},completed
partial_confounding_8,partial_confounding_8,partial_confounding_8,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_8,fixed_artifact,fixed_artifact,confounded_low_rank,base,base,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_8/fits/base,3014,115,50,0,no_external_field,0.0,0.0,0.0,{},completed
partial_confounding_9,partial_confounding_9,partial_confounding_9,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_9,fixed_artifact,fixed_artifact,confounded_low_rank,alternating_rank_5_uv_1_e3_beta_mask,alternating_rank_5_uv_1_e3_beta_mask,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_9/fits/alternating_rank_5_uv_1_e3_beta_mask,3014,115,50,5,alternating_latent_rank,0.0,0.0,0.001,{},completed
partial_confounding_9,partial_confounding_9,partial_confounding_9,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_9,fixed_artifact,fixed_artifact,confounded_low_rank,alternating_rank_5_uv_5_e3_beta_mask,alternating_rank_5_uv_5_e3_beta_mask,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_9/fits/alternating_rank_5_uv_5_e3_beta_mask,3014,115,50,5,alternating_latent_rank,0.0,0.0,0.005,{},completed
partial_confounding_9,partial_confounding_9,partial_confounding_9,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_9,fixed_artifact,fixed_artifact,confounded_low_rank,alternating_rank_5_uv_1_e2_beta_mask,alternating_rank_5_uv_1_e2_beta_mask,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_9/fits/alternating_rank_5_uv_1_e2_beta_mask,3014,115,50,5,alternating_latent_rank,0.0,0.0,0.01,{},completed
partial_confounding_9,partial_confounding_9,partial_confounding_9,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_9,fixed_artifact,fixed_artifact,confounded_low_rank,alternating_rank_5_uv_5_e2_beta_mask_xi_zero,alternating_rank_5_uv_5_e2_beta_mask_xi_zero,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_9/fits/alternating_rank_5_uv_5_e2_beta_mask_xi_zero,3014,115,50,5,alternating_latent_rank,0.0,0.0,0.05,{'xi': 0.0},completed
partial_confounding_9,partial_confounding_9,partial_confounding_9,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_9,fixed_artifact,fixed_artifact,confounded_low_rank,base,base,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_9/fits/base,3014,115,50,0,no_external_field,0.0,0.0,0.0,{},completed
partial_confounding_10,partial_confounding_10,partial_confounding_10,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_10,fixed_artifact,fixed_artifact,confounded_low_rank,alternating_rank_5_uv_1_e3_beta_mask,alternating_rank_5_uv_1_e3_beta_mask,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_10/fits/alternating_rank_5_uv_1_e3_beta_mask,3014,115,50,5,alternating_latent_rank,0.0,0.0,0.001,{},completed
partial_confounding_10,partial_confounding_10,partial_confounding_10,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_10,fixed_artifact,fixed_artifact,confounded_low_rank,alternating_rank_5_uv_5_e3_beta_mask,alternating_rank_5_uv_5_e3_beta_mask,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_10/fits/alternating_rank_5_uv_5_e3_beta_mask,3014,115,50,5,alternating_latent_rank,0.0,0.0,0.005,{},completed
partial_confounding_10,partial_confounding_10,partial_confounding_10,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_10,fixed_artifact,fixed_artifact,confounded_low_rank,alternating_rank_5_uv_1_e2_beta_mask,alternating_rank_5_uv_1_e2_beta_mask,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_10/fits/alternating_rank_5_uv_1_e2_beta_mask,3014,115,50,5,alternating_latent_rank,0.0,0.0,0.01,{},completed
partial_confounding_10,partial_confounding_10,partial_confounding_10,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_10,fixed_artifact,fixed_artifact,confounded_low_rank,alternating_rank_5_uv_5_e2_beta_mask_xi_zero,alternating_rank_5_uv_5_e2_beta_mask_xi_zero,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_10/fits/alternating_rank_5_uv_5_e2_beta_mask_xi_zero,3014,115,50,5,alternating_latent_rank,0.0,0.0,0.05,{'xi': 0.0},completed
partial_confounding_10,partial_confounding_10,partial_confounding_10,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_10,fixed_artifact,fixed_artifact,confounded_low_rank,base,base,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/Hybrid/partial_confounding_10/fits/base,3014,115,50,0,no_external_field,0.0,0.0,0.0,{},completed
