experiment_name,experiment_slug,descriptor,experiment_path,intervention_source,graph_source,N,T,s,run_name,run_slug,source_type,source_name,source_slug,target_intervention_source,target_intervention_name,target_intervention_slug,latent_rank,mean_abs_zscore,max_abs_zscore,coverage_rate,num_statistics,num_samples,gibbs_sweeps,seed,output_path
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding,fixed_artifact,fixed_artifact,3009,120,0,default,default,fit,zero_external_field_xi_zero,fit_zero_external_field_xi_zero,saved_intervention,all_ones,all_ones,0,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding/counterfactual/fit_zero_external_field_xi_zero/all_ones/default
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding,fixed_artifact,fixed_artifact,3009,120,120,default,default,fit,alternating_rank_10,fit_alternating_rank_10,saved_intervention,all_zeros,all_zeros,10,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding/counterfactual/fit_alternating_rank_10/all_zeros/default
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding,fixed_artifact,fixed_artifact,3009,120,120,default,default,fit,alternating_rank_10_xi_zero,fit_alternating_rank_10_xi_zero,saved_intervention,all_zeros,all_zeros,10,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding/counterfactual/fit_alternating_rank_10_xi_zero/all_zeros/default
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding,fixed_artifact,fixed_artifact,3009,120,120,default,default,fit,alternating_rank_2,fit_alternating_rank_2,saved_intervention,all_zeros,all_zeros,2,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding/counterfactual/fit_alternating_rank_2/all_zeros/default
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding,fixed_artifact,fixed_artifact,3009,120,120,default,default,fit,alternating_rank_2_xi_zero,fit_alternating_rank_2_xi_zero,saved_intervention,all_zeros,all_zeros,2,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding/counterfactual/fit_alternating_rank_2_xi_zero/all_zeros/default
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding,fixed_artifact,fixed_artifact,3009,120,120,default,default,fit,alternating_rank_5,fit_alternating_rank_5,saved_intervention,all_zeros,all_zeros,5,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding/counterfactual/fit_alternating_rank_5/all_zeros/default
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding,fixed_artifact,fixed_artifact,3009,120,120,default,default,fit,alternating_rank_5_xi_zero,fit_alternating_rank_5_xi_zero,saved_intervention,all_zeros,all_zeros,5,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding/counterfactual/fit_alternating_rank_5_xi_zero/all_zeros/default
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding,fixed_artifact,fixed_artifact,3009,120,120,default,default,fit,nuclear_lambda_8e_2,fit_nuclear_lambda_8e_2,saved_intervention,all_zeros,all_zeros,0,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding/counterfactual/fit_nuclear_lambda_8e_2/all_zeros/default
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding,fixed_artifact,fixed_artifact,3009,120,120,default,default,fit,nuclear_lambda_8e_2_xi_zero,fit_nuclear_lambda_8e_2_xi_zero,saved_intervention,all_zeros,all_zeros,0,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding/counterfactual/fit_nuclear_lambda_8e_2_xi_zero/all_zeros/default
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding,fixed_artifact,fixed_artifact,3009,120,120,default,default,truth,truth,truth,saved_intervention,all_zeros,all_zeros,21,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding/counterfactual/truth/all_zeros/default
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding,fixed_artifact,fixed_artifact,3009,120,120,default,default,fit,zero_external_field,fit_zero_external_field,saved_intervention,all_zeros,all_zeros,0,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding/counterfactual/fit_zero_external_field/all_zeros/default
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding,fixed_artifact,fixed_artifact,3009,120,120,default,default,fit,zero_external_field_xi_zero,fit_zero_external_field_xi_zero,saved_intervention,all_zeros,all_zeros,0,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding/counterfactual/fit_zero_external_field_xi_zero/all_zeros/default
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding,fixed_artifact,fixed_artifact,3009,120,55,default,default,fit,alternating_rank_10,fit_alternating_rank_10,saved_intervention,observed_experiment,observed_experiment,10,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding/counterfactual/fit_alternating_rank_10/observed_experiment/default
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding,fixed_artifact,fixed_artifact,3009,120,55,default,default,fit,alternating_rank_10_xi_zero,fit_alternating_rank_10_xi_zero,saved_intervention,observed_experiment,observed_experiment,10,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding/counterfactual/fit_alternating_rank_10_xi_zero/observed_experiment/default
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding,fixed_artifact,fixed_artifact,3009,120,55,default,default,fit,alternating_rank_2,fit_alternating_rank_2,saved_intervention,observed_experiment,observed_experiment,2,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding/counterfactual/fit_alternating_rank_2/observed_experiment/default
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding,fixed_artifact,fixed_artifact,3009,120,55,default,default,fit,alternating_rank_2_xi_zero,fit_alternating_rank_2_xi_zero,saved_intervention,observed_experiment,observed_experiment,2,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding/counterfactual/fit_alternating_rank_2_xi_zero/observed_experiment/default
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding,fixed_artifact,fixed_artifact,3009,120,55,default,default,fit,alternating_rank_5,fit_alternating_rank_5,saved_intervention,observed_experiment,observed_experiment,5,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding/counterfactual/fit_alternating_rank_5/observed_experiment/default
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding,fixed_artifact,fixed_artifact,3009,120,55,default,default,fit,alternating_rank_5_xi_zero,fit_alternating_rank_5_xi_zero,saved_intervention,observed_experiment,observed_experiment,5,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding/counterfactual/fit_alternating_rank_5_xi_zero/observed_experiment/default
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding,fixed_artifact,fixed_artifact,3009,120,55,default,default,fit,manifold_rank_2,fit_manifold_rank_2,saved_intervention,observed_experiment,observed_experiment,2,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding/counterfactual/fit_manifold_rank_2/observed_experiment/default
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding,fixed_artifact,fixed_artifact,3009,120,55,default,default,fit,nuclear_lambda_8e_2,fit_nuclear_lambda_8e_2,saved_intervention,observed_experiment,observed_experiment,0,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding/counterfactual/fit_nuclear_lambda_8e_2/observed_experiment/default
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding,fixed_artifact,fixed_artifact,3009,120,55,default,default,fit,nuclear_lambda_8e_2_xi_zero,fit_nuclear_lambda_8e_2_xi_zero,saved_intervention,observed_experiment,observed_experiment,0,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding/counterfactual/fit_nuclear_lambda_8e_2_xi_zero/observed_experiment/default
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding,fixed_artifact,fixed_artifact,3009,120,55,default,default,truth,truth,truth,saved_intervention,observed_experiment,observed_experiment,21,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding/counterfactual/truth/observed_experiment/default
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding,fixed_artifact,fixed_artifact,3009,120,55,default,default,fit,zero_external_field,fit_zero_external_field,saved_intervention,observed_experiment,observed_experiment,0,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding/counterfactual/fit_zero_external_field/observed_experiment/default
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding,fixed_artifact,fixed_artifact,3009,120,55,default,default,fit,zero_external_field_xi_zero,fit_zero_external_field_xi_zero,saved_intervention,observed_experiment,observed_experiment,0,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding/counterfactual/fit_zero_external_field_xi_zero/observed_experiment/default
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding,fixed_artifact,fixed_artifact,3009,120,55,default,default,fit,alternating_rank_10,fit_alternating_rank_10,saved_intervention,single_unit_0_all_ones,single_unit_0_all_ones,10,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding/counterfactual/fit_alternating_rank_10/single_unit_0_all_ones/default
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding,fixed_artifact,fixed_artifact,3009,120,55,default,default,fit,alternating_rank_10_xi_zero,fit_alternating_rank_10_xi_zero,saved_intervention,single_unit_0_all_ones,single_unit_0_all_ones,10,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding/counterfactual/fit_alternating_rank_10_xi_zero/single_unit_0_all_ones/default
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding,fixed_artifact,fixed_artifact,3009,120,55,default,default,fit,alternating_rank_2,fit_alternating_rank_2,saved_intervention,single_unit_0_all_ones,single_unit_0_all_ones,2,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding/counterfactual/fit_alternating_rank_2/single_unit_0_all_ones/default
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding,fixed_artifact,fixed_artifact,3009,120,55,default,default,fit,alternating_rank_2_xi_zero,fit_alternating_rank_2_xi_zero,saved_intervention,single_unit_0_all_ones,single_unit_0_all_ones,2,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding/counterfactual/fit_alternating_rank_2_xi_zero/single_unit_0_all_ones/default
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding,fixed_artifact,fixed_artifact,3009,120,55,default,default,fit,alternating_rank_5,fit_alternating_rank_5,saved_intervention,single_unit_0_all_ones,single_unit_0_all_ones,5,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding/counterfactual/fit_alternating_rank_5/single_unit_0_all_ones/default
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding,fixed_artifact,fixed_artifact,3009,120,55,default,default,fit,alternating_rank_5_xi_zero,fit_alternating_rank_5_xi_zero,saved_intervention,single_unit_0_all_ones,single_unit_0_all_ones,5,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding/counterfactual/fit_alternating_rank_5_xi_zero/single_unit_0_all_ones/default
hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,hybrid_us_county_intervention_uscounty_graph_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding,fixed_artifact,fixed_artifact,3009,120,55,default,default,fit,nuclear_lambda_8e_2,fit_nuclear_lambda_8e_2,saved_intervention,single_unit_0_all_ones,single_unit_0_all_ones,0,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/hybrid_us_county_intervention_uscounty_graph_confounding/counterfactual/fit_nuclear_lambda_8e_2/single_unit_0_all_ones/default
