2026-07-26 06:56:30 | INFO | Loading data...
2026-07-26 06:56:30 | INFO | Using panel artifact: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference_8/panel_data.npz
2026-07-26 06:56:30 | INFO | Using x_0 artifact: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference_8/x_0.npy
2026-07-26 06:56:30 | INFO | Using fit config: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference_8/fits_baselines/treatment_split_rank_1_uv_1_e1/fit_realized_config.yaml
2026-07-26 06:56:30 | INFO | Using model artifact directory: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference_8
2026-07-26 06:56:30 | INFO | Using truth artifact directory: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference_8
2026-07-26 06:56:30 | INFO | Configured optimizer mode: alternating_treatment_split_latent_rank
2026-07-26 06:56:30 | INFO | Configured latent rank: 1
2026-07-26 06:56:30 | INFO | Using a fixed known graph with scalar xi.
2026-07-26 06:56:30 | INFO | Fit-time hard bounds active: False
2026-07-26 06:56:30 | INFO | Fixed scalar parameters: {'beta': 0.0, 'xi': 0.0, 'eta': 0.0}
2026-07-26 06:56:30 | INFO | Warm-start fixed scalars: {} for 0 steps
2026-07-26 06:56:30 | INFO | Beta-gradient mask before s: False with s=0
2026-07-26 06:56:30 | INFO | Beta-gradient mask after e: False with e=10
2026-07-26 06:56:30 | INFO | Alternating V-column L2-ball constraint active with radius 1.0
2026-07-26 06:56:30 | INFO | Optimizer settings: steps=20000, tol=1e-09, n_starts=1, seed=0, lambda_nuclear=0.0, lambda_frobenius=0.0, lambda_uv_ridge=0.1, v_column_l2_max=1.0, proximal_lr=1.0
2026-07-26 06:56:30 | INFO | Treatment-split alternating low-rank start 1/1 | seed=0 | initial_loss=0.693180 | initial_penalized=0.693191
2026-07-26 06:56:30 | INFO | Treatment-split alternating low-rank iter 0 | Loss: 0.691690 | Penalized: 0.691708
2026-07-26 06:56:31 | INFO | Treatment-split alternating low-rank iter 100 | Loss: 0.624431 | Penalized: 0.640818
2026-07-26 06:56:33 | INFO | Treatment-split alternating low-rank iter 200 | Loss: 0.624455 | Penalized: 0.640835
2026-07-26 06:56:34 | INFO | Treatment-split alternating low-rank iter 300 | Loss: 0.624458 | Penalized: 0.640838
2026-07-26 06:56:35 | INFO | Treatment-split alternating low-rank iter 400 | Loss: 0.624460 | Penalized: 0.640839
2026-07-26 06:56:36 | INFO | Treatment-split alternating low-rank iter 500 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:56:38 | INFO | Treatment-split alternating low-rank iter 600 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:56:39 | INFO | Treatment-split alternating low-rank iter 700 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:56:40 | INFO | Treatment-split alternating low-rank iter 800 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:56:42 | INFO | Treatment-split alternating low-rank iter 900 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:56:43 | INFO | Treatment-split alternating low-rank iter 1000 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:56:44 | INFO | Treatment-split alternating low-rank iter 1100 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:56:46 | INFO | Treatment-split alternating low-rank iter 1200 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:56:47 | INFO | Treatment-split alternating low-rank iter 1300 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:56:48 | INFO | Treatment-split alternating low-rank iter 1400 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:56:49 | INFO | Treatment-split alternating low-rank iter 1500 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:56:51 | INFO | Treatment-split alternating low-rank iter 1600 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:56:52 | INFO | Treatment-split alternating low-rank iter 1700 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:56:53 | INFO | Treatment-split alternating low-rank iter 1800 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:56:55 | INFO | Treatment-split alternating low-rank iter 1900 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:56:56 | INFO | Treatment-split alternating low-rank iter 2000 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:56:57 | INFO | Treatment-split alternating low-rank iter 2100 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:56:59 | INFO | Treatment-split alternating low-rank iter 2200 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:00 | INFO | Treatment-split alternating low-rank iter 2300 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:01 | INFO | Treatment-split alternating low-rank iter 2400 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:02 | INFO | Treatment-split alternating low-rank iter 2500 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:04 | INFO | Treatment-split alternating low-rank iter 2600 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:05 | INFO | Treatment-split alternating low-rank iter 2700 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:06 | INFO | Treatment-split alternating low-rank iter 2800 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:08 | INFO | Treatment-split alternating low-rank iter 2900 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:09 | INFO | Treatment-split alternating low-rank iter 3000 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:10 | INFO | Treatment-split alternating low-rank iter 3100 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:11 | INFO | Treatment-split alternating low-rank iter 3200 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:13 | INFO | Treatment-split alternating low-rank iter 3300 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:14 | INFO | Treatment-split alternating low-rank iter 3400 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:15 | INFO | Treatment-split alternating low-rank iter 3500 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:17 | INFO | Treatment-split alternating low-rank iter 3600 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:18 | INFO | Treatment-split alternating low-rank iter 3700 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:19 | INFO | Treatment-split alternating low-rank iter 3800 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:21 | INFO | Treatment-split alternating low-rank iter 3900 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:22 | INFO | Treatment-split alternating low-rank iter 4000 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:23 | INFO | Treatment-split alternating low-rank iter 4100 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:24 | INFO | Treatment-split alternating low-rank iter 4200 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:26 | INFO | Treatment-split alternating low-rank iter 4300 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:27 | INFO | Treatment-split alternating low-rank iter 4400 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:28 | INFO | Treatment-split alternating low-rank iter 4500 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:30 | INFO | Treatment-split alternating low-rank iter 4600 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:31 | INFO | Treatment-split alternating low-rank iter 4700 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:32 | INFO | Treatment-split alternating low-rank iter 4800 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:34 | INFO | Treatment-split alternating low-rank iter 4900 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:35 | INFO | Treatment-split alternating low-rank iter 5000 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:36 | INFO | Treatment-split alternating low-rank iter 5100 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:37 | INFO | Treatment-split alternating low-rank iter 5200 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:39 | INFO | Treatment-split alternating low-rank iter 5300 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:40 | INFO | Treatment-split alternating low-rank iter 5400 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:41 | INFO | Treatment-split alternating low-rank iter 5500 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:43 | INFO | Treatment-split alternating low-rank iter 5600 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:44 | INFO | Treatment-split alternating low-rank iter 5700 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:45 | INFO | Treatment-split alternating low-rank iter 5800 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:47 | INFO | Treatment-split alternating low-rank iter 5900 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:48 | INFO | Treatment-split alternating low-rank iter 6000 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:49 | INFO | Treatment-split alternating low-rank iter 6100 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:50 | INFO | Treatment-split alternating low-rank iter 6200 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:52 | INFO | Treatment-split alternating low-rank iter 6300 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:53 | INFO | Treatment-split alternating low-rank iter 6400 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:54 | INFO | Treatment-split alternating low-rank iter 6500 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:56 | INFO | Treatment-split alternating low-rank iter 6600 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:57 | INFO | Treatment-split alternating low-rank iter 6700 | Loss: 0.624461 | Penalized: 0.640839
2026-07-26 06:57:58 | INFO | Treatment-split alternating low-rank iter 6800 | Loss: 0.624461 | Penalized: 0.640839
