category,name,estimate,true,squared_error
scalar,beta,0.0,-0.3,0.09
scalar,xi,0.0,0.0,0.0
scalar,eta,0.0,0.3,0.09
metric,final_loss,0.6240197992562512,,
metric,field_rmse,0.6433327624016556,,
metric,interaction_fro_error,0.0,,
metric,penalized_objective,0.6405854902740143,,
metric,mple_loss_without_penalty,0.6240197992562512,,
metric,lambda_uv_ridge,0.1,,
metric,u_frobenius_norm,1.4142135623730951,,
metric,v_frobenius_norm,64.33834591004637,,
metric,effective_rank,50.0,,
latent_diagnostic,estimated_field_max_abs_entry,1.4901589168947458,,
latent_diagnostic,estimated_field_rank,50.0,1.0,
latent_diagnostic,true_field_max_abs_entry,4.807158481317695,,
latent_diagnostic,true_field_rank,3.0,,
